Üniversite,Program Adı Öğretim Süresi,Şehir,2021,Bölüm
MERSİN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Çalışma Ekonomisi ve Endüstri İlişkileri (4 Yıllık),MERSİN,Dolmadı,EA
MERSİN ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Felsefe (4 Yıllık),MERSİN,Dolmadı,EA
MERSİN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),MERSİN,Dolmadı,EA
MERSİN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Kamu Yönetimi (4 Yıllık),MERSİN,Dolmadı,EA
MERSİN ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Sosyoloji (KKTC Uyruklu) (4 Yıllık),MERSİN,Dolmadı,EA
MERSİN ÜNİVERSİTESİ Takı Teknolojisi ve Tasarımı Yüksekokulu Akademik Kadro,Takı Tasarımı (Yüksekokul) (4 Yıllık),MERSİN,Dolmadı,EA
MERSİN ÜNİVERSİTESİ Turizm Fakültesi Akademik Kadro,Turizm İşletmeciliği (Fakülte) (4 Yıllık),MERSİN,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Arkeoloji (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Çalışma Ekonomisi ve Endüstri İlişkileri (İÖ) (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Çalışma Ekonomisi ve Endüstri İlişkileri (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ Fethiye İşletme Fakültesi Akademik Kadro,Ekonomi ve Finans (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Felsefe (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ Seydikemer Uygulamalı Bilimler Yüksekokulu Akademik Kadro,Gümrük İşletme (Yüksekokul) (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (İngilizce) (İÖ) (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (İÖ) (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ Fethiye İşletme Fakültesi Akademik Kadro,İşletme (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (İÖ) (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Kamu Yönetimi (İÖ) (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Kamu Yönetimi (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ Seydikemer Uygulamalı Bilimler Yüksekokulu Akademik Kadro,Muhasebe ve Finans Yönetimi (Yüksekokul) (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ Fethiye İşletme Fakültesi Akademik Kadro,Turizm İşletmeciliği (Fakülte) (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ Turizm Fakültesi Akademik Kadro,Turizm İşletmeciliği (Fakülte) (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası Ticaret ve Finansman (İÖ) (4 Yıllık),MUĞLA,Dolmadı,EA
MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ Turizm Fakültesi Akademik Kadro,Yiyecek ve İçecek İşletmeciliği (4 Yıllık),MUĞLA,Dolmadı,EA
MUNZUR ÜNİVERSİTESİ Spor Bilimleri Fakültesi Akademik Kadro,Antrenörlük Eğitimi (Fakülte) (4 Yıllık),TUNCELİ,Dolmadı,EA
MUNZUR ÜNİVERSİTESİ Spor Bilimleri Fakültesi Akademik Kadro,Beden Eğitimi ve Spor Öğretmenliği (Fakülte) (4 Yıllık),TUNCELİ,Dolmadı,EA
MUNZUR ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Felsefe (4 Yıllık),TUNCELİ,Dolmadı,EA
MUNZUR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Finans ve Bankacılık (Fakülte) (4 Yıllık),TUNCELİ,Dolmadı,EA
MUNZUR ÜNİVERSİTESİ Spor Bilimleri Fakültesi Akademik Kadro,Rekreasyon (Fakülte) (4 Yıllık),TUNCELİ,Dolmadı,EA
MUNZUR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Sağlık Yönetimi (Fakülte) (4 Yıllık),TUNCELİ,Dolmadı,EA
MUNZUR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),TUNCELİ,Dolmadı,EA
MUNZUR ÜNİVERSİTESİ Sağlık Bilimleri Fakültesi Akademik Kadro,Sosyal Hizmet (Fakülte) (4 Yıllık),TUNCELİ,Dolmadı,EA
MUNZUR ÜNİVERSİTESİ Edebiyat Fakültesi Akademik Kadro,Sosyoloji (4 Yıllık),TUNCELİ,Dolmadı,EA
MUNZUR ÜNİVERSİTESİ Spor Bilimleri Fakültesi Akademik Kadro,Spor Yöneticiliği (Fakülte) (4 Yıllık),TUNCELİ,Dolmadı,EA
MUNZUR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası Ticaret ve İşletmecilik (Fakülte) (4 Yıllık),TUNCELİ,Dolmadı,EA
MUŞ ALPARSLAN ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Felsefe (4 Yıllık),MUŞ,Dolmadı,EA
MUŞ ALPARSLAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),MUŞ,Dolmadı,EA
MUŞ ALPARSLAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),MUŞ,Dolmadı,EA
MUŞ ALPARSLAN ÜNİVERSİTESİ Spor Bilimleri Fakültesi Akademik Kadro,Rekreasyon (Fakülte) (4 Yıllık),MUŞ,Dolmadı,EA
MUŞ ALPARSLAN ÜNİVERSİTESİ Sağlık Bilimleri Fakültesi Akademik Kadro,Sağlık Yönetimi (Fakülte) (4 Yıllık),MUŞ,Dolmadı,EA
MUŞ ALPARSLAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),MUŞ,Dolmadı,EA
MUŞ ALPARSLAN ÜNİVERSİTESİ Sağlık Bilimleri Fakültesi Akademik Kadro,Sosyal Hizmet (Fakülte) (4 Yıllık),MUŞ,Dolmadı,EA
MUŞ ALPARSLAN ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Sosyoloji (4 Yıllık),MUŞ,Dolmadı,EA
MUŞ ALPARSLAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası Ticaret ve İşletmecilik (Fakülte) (4 Yıllık),MUŞ,Dolmadı,EA
NECMETTİN ERBAKAN ÜNİVERSİTESİ Sosyal ve Beşeri Bilimler Fakültesi Akademik Kadro,Felsefe (4 Yıllık),KONYA,Dolmadı,EA
NECMETTİN ERBAKAN ÜNİVERSİTESİ Uygulamalı Bilimler Fakültesi Akademik Kadro,Finans ve Bankacılık (Fakülte) (4 Yıllık),KONYA,Dolmadı,EA
NECMETTİN ERBAKAN ÜNİVERSİTESİ Uygulamalı Bilimler Fakültesi Akademik Kadro,Finans ve Bankacılık (Fakülte) (İÖ) (4 Yıllık),KONYA,Dolmadı,EA
NECMETTİN ERBAKAN ÜNİVERSİTESİ Havacılık ve Uzay Bilimleri Fakültesi Akademik Kadro,Havacılık Yönetimi (Fakülte) (İÖ) (4 Yıllık),KONYA,Dolmadı,EA
NECMETTİN ERBAKAN ÜNİVERSİTESİ Siyasal Bilgiler Fakültesi Akademik Kadro,İktisat (4 Yıllık),KONYA,Dolmadı,EA
NECMETTİN ERBAKAN ÜNİVERSİTESİ Siyasal Bilgiler Fakültesi Akademik Kadro,İşletme (4 Yıllık),KONYA,Dolmadı,EA
NECMETTİN ERBAKAN ÜNİVERSİTESİ Uygulamalı Bilimler Fakültesi Akademik Kadro,Lojistik Yönetimi (Fakülte) (4 Yıllık),KONYA,Dolmadı,EA
NECMETTİN ERBAKAN ÜNİVERSİTESİ Siyasal Bilgiler Fakültesi Akademik Kadro,Maliye (4 Yıllık),KONYA,Dolmadı,EA
NECMETTİN ERBAKAN ÜNİVERSİTESİ Uygulamalı Bilimler Fakültesi Akademik Kadro,Muhasebe ve Finans Yönetimi (Fakülte) (4 Yıllık),KONYA,Dolmadı,EA
NECMETTİN ERBAKAN ÜNİVERSİTESİ Nezahat Keleşoğlu Sağlık Bilimleri Fakültesi Akademik Kadro,Sağlık Yönetimi (Fakülte) (4 Yıllık),KONYA,Dolmadı,EA
NECMETTİN ERBAKAN ÜNİVERSİTESİ Siyasal Bilgiler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (İÖ) (4 Yıllık),KONYA,Dolmadı,EA
NECMETTİN ERBAKAN ÜNİVERSİTESİ Sosyal ve Beşeri Bilimler Fakültesi Akademik Kadro,Sosyoloji (4 Yıllık),KONYA,Dolmadı,EA
NECMETTİN ERBAKAN ÜNİVERSİTESİ Turizm Fakültesi Akademik Kadro,Turizm İşletmeciliği (Fakülte) (4 Yıllık),KONYA,Dolmadı,EA
NECMETTİN ERBAKAN ÜNİVERSİTESİ Uygulamalı Bilimler Fakültesi Akademik Kadro,Uluslararası Ticaret ve Finansman (4 Yıllık),KONYA,Dolmadı,EA
NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Arkeoloji (4 Yıllık),NEVŞEHİR,Dolmadı,EA
NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Felsefe (4 Yıllık),NEVŞEHİR,Dolmadı,EA
NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Finans ve Bankacılık (Fakülte) (4 Yıllık),NEVŞEHİR,Dolmadı,EA
NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),NEVŞEHİR,Dolmadı,EA
NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),NEVŞEHİR,Dolmadı,EA
NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Kamu Yönetimi (4 Yıllık),NEVŞEHİR,Dolmadı,EA
NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Kamu Yönetimi (İÖ) (4 Yıllık),NEVŞEHİR,Dolmadı,EA
NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Sosyoloji (4 Yıllık),NEVŞEHİR,Dolmadı,EA
NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ Turizm Fakültesi Akademik Kadro,Turizm İşletmeciliği (Fakülte) (4 Yıllık),NEVŞEHİR,Dolmadı,EA
NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası İlişkiler (İngilizce) (4 Yıllık),NEVŞEHİR,Dolmadı,EA
NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası İlişkiler (İÖ) (4 Yıllık),NEVŞEHİR,Dolmadı,EA
NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası İlişkiler (4 Yıllık),NEVŞEHİR,Dolmadı,EA
NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası Ticaret ve Lojistik (Fakülte) (4 Yıllık),NEVŞEHİR,Dolmadı,EA
NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Finans ve Bankacılık (Fakülte) (4 Yıllık),NİĞDE,Dolmadı,EA
NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),NİĞDE,Dolmadı,EA
NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),NİĞDE,Dolmadı,EA
NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Kamu Yönetimi (4 Yıllık),NİĞDE,Dolmadı,EA
NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Maliye (4 Yıllık),NİĞDE,Dolmadı,EA
NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ Niğde Zübeyde Hanım Sağlık Yüksekokulu Akademik Kadro,Sağlık Yönetimi (Yüksekokul) (4 Yıllık),NİĞDE,Dolmadı,EA
NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Uluslararası İlişkiler (4 Yıllık),NİĞDE,Dolmadı,EA
NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Sosyoloji (4 Yıllık),NİĞDE,Dolmadı,EA
NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ Spor Bilimleri Fakültesi Akademik Kadro,Spor Yöneticiliği (Fakülte) (4 Yıllık),NİĞDE,Dolmadı,EA
NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ Güzel Sanatlar Fakültesi Akademik Kadro,Tekstil ve Moda Tasarımı (Fakülte) (4 Yıllık),NİĞDE,Dolmadı,EA
NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası Ticaret ve Lojistik (Fakülte) (4 Yıllık),NİĞDE,Dolmadı,EA
ONDOKUZ MAYIS ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Arkeoloji (4 Yıllık),SAMSUN,Dolmadı,EA
ONDOKUZ MAYIS ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Felsefe (4 Yıllık),SAMSUN,Dolmadı,EA
ONDOKUZ MAYIS ÜNİVERSİTESİ Yaşar Doğu Spor Bilimleri Fakültesi Akademik Kadro,Rekreasyon (Fakülte) (4 Yıllık),SAMSUN,Dolmadı,EA
ONDOKUZ MAYIS ÜNİVERSİTESİ Bafra İşletme Fakültesi Akademik Kadro,Sigortacılık ve Aktüerya Bilimleri (4 Yıllık),SAMSUN,Dolmadı,EA
ONDOKUZ MAYIS ÜNİVERSİTESİ Turizm Fakültesi (Bafra) Akademik Kadro,Turizm İşletmeciliği (Fakülte) (4 Yıllık),SAMSUN,Dolmadı,EA
ORDU ÜNİVERSİTESİ Ünye İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Çalışma Ekonomisi ve Endüstri İlişkileri (4 Yıllık),ORDU,Dolmadı,EA
ORDU ÜNİVERSİTESİ Fatsa Deniz Bilimleri Fakültesi Akademik Kadro,Denizcilik İşletmeleri Yönetimi (4 Yıllık),ORDU,Dolmadı,EA
ORDU ÜNİVERSİTESİ Ünye İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),ORDU,Dolmadı,EA
ORDU ÜNİVERSİTESİ Ünye İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),ORDU,Dolmadı,EA
ORDU ÜNİVERSİTESİ Ünye İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),ORDU,Dolmadı,EA
ORDU ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Sosyoloji (4 Yıllık),ORDU,Dolmadı,EA
ORTA DOĞU TEKNİK ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Felsefe (İngilizce) (KKTC Uyruklu) (4 Yıllık),ANKARA,Dolmadı,EA
ORTA DOĞU TEKNİK ÜNİVERSİTESİ ODTÜ Kuzey Kıbrıs Kampusu (KKTC-Güzelyurt) Akademik Kadro,İktisat (İngilizce) (%50 İndirimli) (4 Yıllık),ANKARA,Dolmadı,EA
ORTA DOĞU TEKNİK ÜNİVERSİTESİ ODTÜ Kuzey Kıbrıs Kampusu (KKTC-Güzelyurt) Akademik Kadro,İşletme (İngilizce) (Ücretli) (4 Yıllık),ANKARA,Dolmadı,EA
ORTA DOĞU TEKNİK ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (İngilizce) (UOLP-SUNY Binghamton) (Ücretli) (4 Yıllık),ANKARA,Dolmadı,EA
ORTA DOĞU TEKNİK ÜNİVERSİTESİ ODTÜ Kuzey Kıbrıs Kampusu (KKTC-Güzelyurt) Akademik Kadro,İşletme (İngilizce) (%50 İndirimli) (4 Yıllık),ANKARA,Dolmadı,EA
ORTA DOĞU TEKNİK ÜNİVERSİTESİ ODTÜ Kuzey Kıbrıs Kampusu (KKTC-Güzelyurt) Akademik Kadro,İşletme (İngilizce) (UOLP-SUNY New Paltz) (Ücretli) (4 Yıllık),ANKARA,Dolmadı,EA
ORTA DOĞU TEKNİK ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Küresel Siyaset ve Uluslararası İlişkiler (İngilizce) (UOLP-SUNY Binghamton) (Ücretli) (4 Yıllık),ANKARA,Dolmadı,EA
ORTA DOĞU TEKNİK ÜNİVERSİTESİ ODTÜ Kuzey Kıbrıs Kampusu (KKTC-Güzelyurt) Akademik Kadro,Psikoloji (İngilizce) (Ücretli) (4 Yıllık),ANKARA,Dolmadı,EA
ORTA DOĞU TEKNİK ÜNİVERSİTESİ ODTÜ Kuzey Kıbrıs Kampusu (KKTC-Güzelyurt) Akademik Kadro,Psikoloji (İngilizce) (%50 İndirimli) (4 Yıllık),ANKARA,Dolmadı,EA
ORTA DOĞU TEKNİK ÜNİVERSİTESİ ODTÜ Kuzey Kıbrıs Kampusu (KKTC-Güzelyurt) Akademik Kadro,Rehberlik ve Psikolojik Danışmanlık (İngilizce) (%50 İndirimli) (4 Yıllık),ANKARA,Dolmadı,EA
ORTA DOĞU TEKNİK ÜNİVERSİTESİ ODTÜ Kuzey Kıbrıs Kampusu (KKTC-Güzelyurt) Akademik Kadro,Siyaset Bilimi ve Uluslararası İlişkiler (İngilizce) (%50 İndirimli) (4 Yıllık),ANKARA,Dolmadı,EA
ORTA DOĞU TEKNİK ÜNİVERSİTESİ ODTÜ Kuzey Kıbrıs Kampusu (KKTC-Güzelyurt) Akademik Kadro,Siyaset Bilimi ve Uluslararası İlişkiler (İngilizce) (Ücretli) (4 Yıllık),ANKARA,Dolmadı,EA
OSMANİYE KORKUT ATA ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Arkeoloji (4 Yıllık),OSMANİYE,Dolmadı,EA
OSMANİYE KORKUT ATA ÜNİVERSİTESİ Kadirli Sosyal ve Beşeri Bilimler Fakültesi Akademik Kadro,Bilgi ve Belge Yönetimi (4 Yıllık),OSMANİYE,Dolmadı,EA
OSMANİYE KORKUT ATA ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),OSMANİYE,Dolmadı,EA
OSMANİYE KORKUT ATA ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),OSMANİYE,Dolmadı,EA
OSMANİYE KORKUT ATA ÜNİVERSİTESİ Kadirli Uygulamalı Bilimler Fakültesi Akademik Kadro,Organik Tarım İşletmeciliği (Fakülte) (4 Yıllık),OSMANİYE,Dolmadı,EA
OSMANİYE KORKUT ATA ÜNİVERSİTESİ Sağlık Bilimleri Fakültesi Akademik Kadro,Sağlık Yönetimi (Fakülte) (4 Yıllık),OSMANİYE,Dolmadı,EA
OSMANİYE KORKUT ATA ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),OSMANİYE,Dolmadı,EA
OSMANİYE KORKUT ATA ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası İlişkiler (4 Yıllık),OSMANİYE,Dolmadı,EA
OSMANİYE KORKUT ATA ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası Ticaret ve Lojistik (Fakülte) (4 Yıllık),OSMANİYE,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Arkeoloji (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Çalışma Ekonomisi ve Endüstri İlişkileri (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Ekonometri (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Felsefe (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (İÖ) (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (İngilizce) (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (İngilizce) (İÖ) (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (İÖ) (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Kültür Varlıklarını Koruma ve Onarım (Fakülte) (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Maliye (İÖ) (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ Uygulamalı Bilimler Fakültesi Akademik Kadro,Organik Tarım İşletmeciliği (Fakülte) (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (İÖ) (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ Fen-Edebiyat Fakültesi Akademik Kadro,Sosyoloji (İÖ) (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ Turizm Fakültesi Akademik Kadro,Turizm İşletmeciliği (Fakülte) (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası Ticaret ve Finansman (İÖ) (4 Yıllık),DENİZLİ,Dolmadı,EA
PAMUKKALE ÜNİVERSİTESİ Uygulamalı Bilimler Fakültesi Akademik Kadro,Uluslararası Ticaret ve Lojistik (Fakülte) (İÖ) (4 Yıllık),DENİZLİ,Dolmadı,EA
RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ Fındıklı Uygulamalı Bilimler Yüksekokulu Akademik Kadro,Finans ve Bankacılık (Yüksekokul) (4 Yıllık),RİZE,Dolmadı,EA
RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İktisat (4 Yıllık),RİZE,Dolmadı,EA
RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,İşletme (4 Yıllık),RİZE,Dolmadı,EA
RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Maliye (4 Yıllık),RİZE,Dolmadı,EA
RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Siyaset Bilimi ve Kamu Yönetimi (4 Yıllık),RİZE,Dolmadı,EA
RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ Spor Bilimleri Fakültesi Akademik Kadro,Spor Yöneticiliği (Fakülte) (4 Yıllık),RİZE,Dolmadı,EA
RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ Ardeşen Turizm Fakültesi Akademik Kadro,Turizm İşletmeciliği (Fakülte) (4 Yıllık),RİZE,Dolmadı,EA
RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası İlişkiler (4 Yıllık),RİZE,Dolmadı,EA
RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ İktisadi ve İdari Bilimler Fakültesi Akademik Kadro,Uluslararası İlişkiler (İngilizce) (4 Yıllık),RİZE,Dolmadı,EA
